chr,category,startpos,endpos,sample_count,fragment_count,total_fragment_size_bp
12,6,22354921,27915944,1,1,5561023
12,6,22354921,27916224,1,1,5561303
12,6,22354921,28114816,1,1,5759895
12,6,22354921,28115010,1,1,5760089
12,2,25031449,29721945,1,1,4690496
12,3,25343707,38712142,1,1,13368435
12,2,27849795,29423460,1,1,1573665
12,3,27878475,29642573,1,1,1764098
12,4,27878475,29936613,1,1,2058138
12,4,27916206,38712142,1,1,10795936
12,4,28114816,38712142,1,1,10597326
12,3,28115010,32949253,1,1,4834243
12,4,28122485,38712142,1,1,10589657
12,4,29444284,33021934,1,1,3577650
12,3,29598373,33576990,1,1,3978617
12,2,29630081,33576990,1,1,3946909
12,3,29736480,33576990,1,1,3840510
12,1,31256905,31285214,1,1,28309
12,3,31256905,31302233,1,1,45328
12,4,31256905,31302233,1,1,45328
12,4,31256995,31302233,1,1,45238
12,5,31283446,31302233,1,1,18787
12,4,31285169,31300891,1,1,15722
12,4,31285169,31302233,1,1,17064
12,3,31539303,38715000,1,1,7175697
12,2,38712142,40793993,1,1,2081851
12,2,38712142,46321514,1,1,7609372
12,2,38712142,120589064,1,1,81876922
12,3,38712142,41337435,1,1,2625293
12,3,38712142,42629550,1,1,3917408
12,3,38712142,42632354,1,1,3920212
12,3,38712142,45270272,1,1,6558130
12,3,38712142,46367939,1,1,7655797
12,3,38712142,49667103,1,1,10954961
12,3,38712142,49730135,1,1,11017993
12,3,38712142,66932832,1,1,28220690
12,3,38712142,133810703,1,1,95098561
12,4,38712142,41582603,1,1,2870461
12,4,38712142,42632354,1,1,3920212
12,4,38712142,42737739,1,1,4025597
12,4,38712142,42863516,1,1,4151374
12,5,38712142,133810703,1,1,95098561
12,3,38715000,52967436,1,1,14252436
12,4,38715000,52967436,1,1,14252436
12,2,38717678,53590347,1,1,14872669
12,4,39071212,52967436,1,1,13896224
12,2,39233771,40920110,1,1,1686339
12,2,39719754,44148773,1,1,4429019
12,3,39973395,51737562,1,1,11764167
12,3,40077863,40915480,1,1,837617
12,5,40499347,40761358,1,1,262011
12,1,40619082,40713834,1,1,94752
12,1,40713759,40716015,1,1,2256
12,1,40713873,40761358,1,1,47485
12,3,40793993,48877056,1,1,8083063
12,3,40793993,49398862,1,1,8604869
12,2,40805830,41387110,1,1,581280
12,2,40834955,49444545,1,1,8609590
12,2,40839467,40950883,1,1,111416
12,1,40916281,41337435,1,1,421154
12,2,40920888,55886294,1,1,14965406
12,5,41582590,57975835,1,1,16393245
12,6,41946453,42866065,1,1,919612
12,2,42606135,48465425,1,1,5859290
12,4,42632354,57593101,1,1,14960747
12,5,42717811,133810703,1,1,91092892
12,5,42749072,59308003,1,1,16558931
12,5,43763234,57975835,1,1,14212601
12,2,43819209,44338153,1,1,518944
12,3,43860526,58089413,1,1,14228887
12,2,44164689,133796033,1,1,89631344
12,4,44197970,46591906,1,1,2393936
12,3,44404068,56351346,1,1,11947278
12,4,44404068,99116919,1,1,54712851
12,4,44404068,133796033,1,1,89391965
12,2,44770544,51402905,1,1,6632361
12,2,45270272,46367944,1,1,1097672
12,3,45278055,108918146,1,1,63640091
12,3,46385848,52649954,1,1,6264106
12,2,46761127,48539482,1,1,1778355
12,4,47168898,54805765,1,1,7636867
12,2,48143978,48195939,1,1,51961
12,4,48195939,62926398,1,1,14730459
12,3,48380031,120112099,1,1,71732068
12,1,48596484,48597096,1,1,612
12,2,48877056,48954040,1,1,76984
12,2,48879842,49398862,1,1,519020
12,3,49065727,56089357,1,1,7023630
12,1,49424616,49444545,1,1,19929
12,2,49447085,56079084,1,1,6631999
12,3,50146950,51182122,1,1,1035172
12,3,50149347,52709883,1,1,2560536
12,3,50349123,53298775,1,1,2949652
12,2,50526814,59197223,1,1,8670409
12,3,51403088,53433089,1,1,2030001
12,3,51739471,53216989,1,1,1477518
12,4,52635360,52775062,1,1,139702
12,3,52660812,53513148,1,1,852336
12,4,52661075,52708420,1,1,47345
12,3,52681733,53186122,1,1,504389
12,3,52708420,52710913,1,1,2493
12,3,52708565,120112099,1,1,67403534
12,1,52710309,52711549,1,1,1240
12,3,52711549,56089283,1,1,3377734
12,3,52711624,130922870,1,1,78211246
12,3,52775395,133732624,1,1,80957229
12,3,53217701,99478626,1,1,46260925
12,2,53343467,57108203,1,1,3764736
12,3,53433788,124069213,1,1,70635425
12,3,53515032,69080728,1,1,15565696
12,3,53722128,55250714,1,1,1528586
12,4,54367061,55421250,1,1,1054189
12,5,54891550,58112189,1,1,3220639
12,3,55944926,58335626,1,1,2390700
12,2,56031273,56096816,1,1,65543
12,1,56080148,56096816,1,1,16668
12,3,56080148,59282702,1,1,3202554
12,5,56089554,133796033,1,1,77706479
12,3,56093817,101552075,1,1,45458258
12,4,56866962,57502182,1,1,635220
12,5,56933651,57502182,1,1,568531
12,3,56992630,57502182,1,1,509552
12,4,57594955,57975835,1,1,380880
12,3,58120276,94671743,1,1,36551467
12,7,58124534,58177943,1,1,53409
12,3,58163265,67706466,1,1,9543201
12,4,58163265,67701103,1,1,9537838
12,5,58163265,64838922,1,1,6675657
12,6,58196447,65449071,1,1,7252624
12,2,58350631,133810703,1,1,75460072
12,2,59197223,68052178,1,1,8854955
12,2,59197223,76804493,1,1,17607270
12,3,59197223,59197223,1,1,0
12,3,59197223,88177791,1,1,28980568
12,5,59313151,108918330,1,1,49605179
12,3,59917126,72372862,1,1,12455736
12,2,60113729,108086697,1,1,47972968
12,2,62104219,96974751,1,1,34870532
12,3,62104219,133796033,1,1,71691814
12,4,62104219,133796033,1,1,71691814
12,2,62114671,98938295,1,1,36823624
12,5,62114671,133796033,1,1,71681362
12,3,62260989,72013210,1,1,9752221
12,3,63544601,64118558,1,1,573957
12,4,63954300,64118558,1,1,164258
12,2,64011062,81627238,1,1,17616176
12,3,64011062,123801672,1,1,59790610
12,3,64011062,124325977,1,1,60314915
12,3,65004387,66932832,1,1,1928445
12,4,65460368,99447139,1,1,33986771
12,5,66517828,67701103,1,1,1183275
12,4,67701103,69125578,1,1,1424475
12,3,68595719,88177791,1,1,19582072
12,3,69082669,69125514,1,1,42845
12,5,69119618,69214098,1,1,94480
12,3,69125578,108932916,1,1,39807338
12,3,69153071,120575549,1,1,51422478
12,3,69202164,69981862,1,1,779698
12,4,69202164,70984019,1,1,1781855
12,5,69202164,70078387,1,1,876223
12,5,69202164,133810703,1,1,64608539
12,5,69986788,70091432,1,1,104644
12,4,70088132,133810703,1,1,63722571
12,3,70188142,79747487,1,1,9559345
12,4,70289112,76444510,1,1,6155398
12,2,70928724,111895272,1,1,40966548
12,4,70988149,133810703,1,1,62822554
12,2,71533534,133796033,1,1,62262499
12,3,71918078,133795960,1,1,61877882
12,4,71918078,133682655,1,1,61764577
12,3,71960329,75692755,1,1,3732426
12,3,71960329,133778684,1,1,61818355
12,3,71960329,133796033,1,1,61835704
12,3,72164248,133795960,1,1,61631712
12,4,72307616,119966318,1,1,47658702
12,3,72372862,89853694,1,1,17480832
12,3,73015115,133810703,1,1,60795588
12,3,75687185,100219207,1,1,24532022
12,3,75687185,130929599,1,1,55242414
12,3,75692607,120114507,1,1,44421900
12,3,75693520,133778684,1,1,58085164
12,3,75900588,83424455,1,1,7523867
12,3,76449900,133696754,1,1,57246854
12,3,76805983,132237848,1,1,55431865
12,3,77424135,81769581,1,1,4345446
12,1,78334053,78598891,1,1,264838
12,3,79611374,133067473,1,1,53456099
12,3,79611374,133212692,1,1,53601318
12,2,80014907,80855597,1,1,840690
12,2,80266523,89743223,1,1,9476700
12,1,80730664,80765945,1,1,35281
12,3,80855835,96653501,1,1,15797666
12,4,85277561,122668965,1,1,37391404
12,3,85277608,117996471,1,1,32718863
12,3,85277608,118506186,1,1,33228578
12,3,88177791,103310979,1,1,15133188
12,2,88178223,92539344,1,1,4361121
12,2,88178223,93236419,1,1,5058196
12,4,89743223,133768553,1,1,44025330
12,4,92818786,133810703,1,1,40991917
12,2,93155535,94562875,1,1,1407340
12,4,93258665,133810703,1,1,40552038
12,3,94253033,104733165,1,1,10480132
12,3,94253033,133810703,1,1,39557670
12,1,94671910,95966944,1,1,1295034
12,7,95617829,133808129,1,1,38190300
12,3,96104461,108932916,1,1,12828455
12,4,96374614,133808129,1,1,37433515
12,4,96379806,133808129,1,1,37428323
12,2,96694162,99129497,1,1,2435335
12,1,96927986,97158126,1,1,230140
12,2,96986229,99129497,1,1,2143268
12,2,97043961,97311541,1,1,267580
12,2,97345955,98849044,1,1,1503089
12,4,97639144,133808129,1,1,36168985
12,7,98849029,133808129,1,1,34959100
12,4,98850692,133808129,1,1,34957437
12,4,99129497,133796033,1,1,34666536
12,4,99166805,101790024,1,1,2623219
12,4,99478626,133796033,1,1,34317407
12,3,99639930,108956610,1,1,9316680
12,3,99639930,133803075,1,1,34163145
12,4,99639930,101587518,1,1,1947588
12,4,99639930,133803075,1,1,34163145
12,4,100042040,133803075,1,1,33761035
12,3,100452832,126135195,1,1,25682363
12,3,101683929,103249164,1,1,1565235
12,3,101683929,133732624,1,1,32048695
12,3,101790097,133810703,1,1,32020606
12,3,103271193,133810703,1,1,30539510
12,3,103352649,133808129,1,1,30455480
12,3,104179271,133810703,1,1,29631432
12,3,105380152,124220055,1,1,18839903
12,2,108127965,133810703,1,1,25682738
12,5,108919390,133810703,1,1,24891313
12,2,108923950,108954862,1,1,30912
12,2,108936484,108961354,1,1,24870
12,3,108936516,121471337,1,1,12534821
12,3,108956610,133796033,1,1,24839423
12,3,108961293,133803075,1,1,24841782
12,3,108961383,133796033,1,1,24834650
12,2,112583447,133796033,1,1,21212586
12,2,113357193,113376452,1,1,19259
12,3,114296745,133810703,1,1,19513958
12,3,116403920,124810968,1,1,8407048
12,2,117160976,133306589,1,1,16145613
12,3,119563064,133795960,1,1,14232896
12,3,119866533,128899673,1,1,9033140
12,4,119916900,128108780,1,1,8191880
12,3,119957861,133732624,1,1,13774763
12,4,119978404,133810703,1,1,13832299
12,3,120067727,133454294,1,1,13386567
12,3,120117886,133683280,1,1,13565394
12,3,120117886,133778796,1,1,13660910
12,4,120135717,133810703,1,1,13674986
12,2,120589160,133796033,1,1,13206873
12,3,120589160,133796033,1,1,13206873
12,2,121176679,123812207,1,1,2635528
12,4,122674032,132862976,1,1,10188944
12,3,123810873,124229429,1,1,418556
12,3,124074848,133796033,1,1,9721185
12,3,124229429,133810703,1,1,9581274
12,3,124241506,133795960,1,1,9554454
12,3,124810174,133795960,1,1,8985786
12,3,124815504,133810703,1,1,8995199
12,2,124821696,124970866,1,1,149170
12,2,124838772,124885249,1,1,46477
12,2,124885290,124979833,1,1,94543
12,6,124979833,126135195,1,1,1155362
12,3,126138756,133810703,1,1,7671947
12,3,130839645,133796033,1,1,2956388
12,2,130929599,133796033,1,1,2866434
12,3,130929610,133810703,1,1,2881093
12,2,131605443,133810703,1,1,2205260
12,1,132271113,133196773,1,1,925660
12,2,132625105,132633218,1,1,8113
12,2,132625105,132682481,1,1,57376
12,2,132633223,132682481,1,1,49258
12,2,132862976,133795960,1,1,932984
12,3,132862976,133795960,1,1,932984
12,3,132911948,133796033,1,1,884085
12,3,133104461,133810703,1,1,706242
12,2,133153281,133810703,1,1,657422
12,2,133214768,133810703,1,1,595935
12,2,133438277,133796033,1,1,357756
12,2,133447195,133796033,1,1,348838
12,2,133463969,133796033,1,1,332064
12,1,133682655,133795960,1,1,113305
12,1,133682655,133796033,1,1,113378
12,3,133683261,133795960,1,1,112699
12,2,133696754,133796033,1,1,99279
12,2,133696785,133810703,1,1,113918
12,2,133721452,133810703,1,1,89251
12,1,133732624,133796033,1,1,63409
12,1,133778684,133796033,1,1,17349
12,2,133778684,133795960,1,1,17276
12,1,133778796,133796033,1,1,17237
12,1,133780851,133810703,1,1,29852
12,4,133787329,133803075,1,1,15746
13,1,19600475,20039289,1,1,438814
13,2,19600475,19761432,1,1,160957
13,2,19600475,19943770,1,1,343295
13,2,19600475,20039289,1,1,438814
13,2,19600475,20039464,1,1,438989
13,2,19600475,21205192,1,1,1604717
13,2,19600475,21358061,1,1,1757586
13,2,19600475,23279254,1,1,3678779
13,2,19600475,23279279,1,1,3678804
13,2,19600475,28647573,1,1,9047098
13,2,19600475,35745239,1,1,16144764
13,2,19600475,35926497,1,1,16326022
13,2,19600475,38153130,1,1,18552655
13,2,19600475,41525586,1,1,21925111
13,3,19600475,20657188,1,1,1056713
13,3,19600475,21006475,1,1,1406000
13,3,19600475,23279279,1,1,3678804
13,3,19600475,23908034,1,1,4307559
13,3,19600475,25029128,1,1,5428653
13,3,19600475,25030447,1,1,5429972
13,3,19600475,28367061,1,1,8766586
13,3,19600475,28537242,1,1,8936767
13,3,19600475,31850989,1,1,12250514
13,3,19600475,32929387,1,1,13328912
13,3,19600475,36141009,1,1,16540534
13,3,19600475,36401909,1,1,16801434
13,3,19600475,38148893,1,1,18548418
13,3,19600475,39622075,1,1,20021600
13,3,19600475,41382711,1,1,21782236
13,3,19600475,41525586,1,1,21925111
13,3,19600475,50299677,1,1,30699202
13,3,19600475,52707240,1,1,33106765
13,3,19600475,53287023,1,1,33686548
13,3,19600475,53419139,1,1,33818664
13,3,19600475,53608479,1,1,34008004
13,3,19600475,61989175,1,1,42388700
13,3,19600475,67802339,1,1,48201864
13,3,19600475,72440779,1,1,52840304
13,3,19600475,74988961,1,1,55388486
13,4,19600475,21156999,1,1,1556524
13,4,19600475,23907677,1,1,4307202
13,4,19600475,33095620,1,1,13495145
13,4,19600475,52342206,1,1,32741731
13,4,19600475,73372202,1,1,53771727
13,4,19600475,80910792,1,1,61310317
13,5,19600475,20356941,1,1,756466
13,5,19600475,43491848,1,1,23891373
13,5,19600529,52707240,1,1,33106711
13,3,19601131,24890157,1,1,5289026
13,2,19751032,19961894,1,1,210862
13,3,19751032,20356941,1,1,605909
13,3,19751544,26974562,1,1,7223018
13,2,19775755,22275583,1,1,2499828
13,3,19961897,80910792,1,1,60948895
13,4,20000508,53608632,1,1,33608124
13,6,20000630,28541583,1,1,8540953
13,7,20000630,26625047,1,1,6624417
13,2,20000702,53602970,1,1,33602268
13,4,20356998,55748673,1,1,35391675
13,3,20398669,80910792,1,1,60512123
13,3,20716533,30091819,1,1,9375286
13,3,21086599,80910792,1,1,59824193
13,3,21173826,55748673,1,1,34574847
13,4,21205140,45524083,1,1,24318943
13,2,21442945,50467124,1,1,29024179
13,4,21442945,26788114,1,1,5345169
13,4,21442945,27239161,1,1,5796216
13,4,23907909,80910792,1,1,57002883
13,3,24167505,45841502,1,1,21673997
13,3,24167505,79915389,1,1,55747884
13,3,24167505,80911525,1,1,56744020
13,3,24797786,25263539,1,1,465753
13,4,24798120,25072200,1,1,274080
13,1,24890228,25016687,1,1,126459
13,3,24890228,39542531,1,1,14652303
13,3,24895745,28143229,1,1,3247484
13,3,24895745,28239970,1,1,3344225
13,2,25029218,25034384,1,1,5166
13,3,25033200,25265139,1,1,231939
13,3,25034384,53608632,1,1,28574248
13,3,25074408,50134150,1,1,25059742
13,3,25264875,31543095,1,1,6278220
13,3,25266886,53617421,1,1,28350535
13,2,26624935,32906729,1,1,6281794
13,2,26624935,33590851,1,1,6965916
13,3,26974562,28552425,1,1,1577863
13,3,27250823,28143229,1,1,892406
13,3,27256728,53282749,1,1,26026021
13,2,28009031,28624294,1,1,615263
13,4,28367061,38143586,1,1,9776525
13,4,28552614,38164445,1,1,9611831
13,2,28636084,33590851,1,1,4954767
13,3,28971024,36244990,1,1,7273966
13,3,28971024,43469211,1,1,14498187
13,3,28971024,43935405,1,1,14964381
13,3,29238576,33627829,1,1,4389253
13,3,31715455,61988107,1,1,30272652
13,3,31891743,53617421,1,1,21725678
13,3,31891746,46541673,1,1,14649927
13,3,32981913,53422553,1,1,20440640
13,5,33635463,36049456,1,1,2413993
13,2,36049456,44969907,1,1,8920451
13,2,36124764,43872419,1,1,7747655
13,2,36220292,53617421,1,1,17397129
13,2,36367641,44964723,1,1,8597082
13,4,36401685,41893105,1,1,5491420
13,4,36402426,41705495,1,1,5303069
13,3,36788758,41893105,1,1,5104347
13,3,36801415,73636621,1,1,36835206
13,4,36801415,73636621,1,1,36835206
13,3,38148893,40298805,1,1,2149912
13,3,38153130,80911525,1,1,42758395
13,2,38153351,50050620,1,1,11897269
13,3,38166357,39596403,1,1,1430046
13,3,39452934,46276503,1,1,6823569
13,3,39613187,40256483,1,1,643296
13,3,39613212,40298805,1,1,685593
13,4,39918027,40238162,1,1,320135
13,3,40238175,80910792,1,1,40672617
13,3,40256483,80910792,1,1,40654309
13,3,40293428,80911525,1,1,40618097
13,3,41382807,80910792,1,1,39527985
13,3,41533052,61988107,1,1,20455055
13,2,43491871,43597995,1,1,106124
13,5,43639845,80910792,1,1,37270947
13,3,47345484,48528643,1,1,1183159
13,4,49852430,61988153,1,1,12135723
13,2,49866869,61988107,1,1,12121238
13,4,50141276,53422553,1,1,3281277
13,3,50656582,80910792,1,1,30254210
13,2,50656797,61988153,1,1,11331356
13,4,51397440,53422553,1,1,2025113
13,3,51505008,80910792,1,1,29405784
13,4,51505008,80910792,1,1,29405784
13,3,51517599,80910792,1,1,29393193
13,4,52345637,61988107,1,1,9642470
13,3,52709938,80911525,1,1,28201587
13,4,52709938,80910792,1,1,28200854
13,2,52971893,53422553,1,1,450660
13,3,53254082,73302261,1,1,20048179
13,3,53421432,80910792,1,1,27489360
13,3,53608632,80911525,1,1,27302893
13,3,55748673,80911525,1,1,25162852
13,2,60240829,61988107,1,1,1747278
13,2,60240961,75936636,1,1,15695675
13,2,60240961,80910851,1,1,20669890
13,5,60240961,76445316,1,1,16204355
13,8,60240961,76445316,1,1,16204355
13,2,61041312,80911525,1,1,19870213
13,3,61041312,61988107,1,1,946795
13,2,61058724,61988153,1,1,929429
13,3,61068533,80911525,1,1,19842992
13,4,61084936,80910792,1,1,19825856
13,1,61986918,61988107,1,1,1189
13,3,61986918,61986918,1,1,0
13,4,61986918,61986918,1,1,0
13,4,61986918,80910792,1,1,18923874
13,5,61986918,80910792,1,1,18923874
13,1,67800935,80911525,1,1,13110590
13,2,67800935,79209382,1,1,11408447
13,2,67800935,80095030,1,1,12294095
13,2,67800935,80910792,1,1,13109857
13,3,67800935,76055820,1,1,8254885
13,3,67800935,76445316,1,1,8644381
13,4,67800935,80910792,1,1,13109857
13,3,67802339,80911525,1,1,13109186
13,4,70514432,78191824,1,1,7677392
13,3,70681305,80911525,1,1,10230220
13,3,73302326,80911525,1,1,7609199
13,2,74988714,80911525,1,1,5922811
13,3,74988714,80910792,1,1,5922078
13,4,75863116,80910792,1,1,5047676
13,3,76055397,80911525,1,1,4856128
13,4,76124151,80910792,1,1,4786641
13,4,76457148,77656157,1,1,1199009
13,4,77527707,80911782,1,1,3384075
13,6,77527707,80911782,1,1,3384075
13,3,77667251,80910792,1,1,3243541
13,3,78192207,80910792,1,1,2718585
13,5,78475313,80910792,1,1,2435479
13,2,79216418,80911525,1,1,1695107
13,3,79916973,80911525,1,1,994552
13,2,86369120,98087096,1,1,11717976
13,2,86369120,99540500,1,1,13171380
13,2,86369120,103290574,1,1,16921454
13,2,86369120,113980464,1,1,27611344
13,2,86369120,114201576,1,1,27832456
13,2,86369120,114623880,1,1,28254760
13,2,86369120,114817659,1,1,28448539
13,2,86369120,115010254,1,1,28641134
13,2,86369120,115056935,1,1,28687815
13,3,86369120,95118741,1,1,8749621
13,3,86369120,100199224,1,1,13830104
13,3,86369120,101747878,1,1,15378758
13,3,86369120,109459020,1,1,23089900
13,3,86369120,110813709,1,1,24444589
13,3,86369120,111102183,1,1,24733063
13,3,86369120,111319754,1,1,24950634
13,3,86369120,111341230,1,1,24972110
13,3,86369120,111980478,1,1,25611358
13,3,86369120,113681400,1,1,27312280
13,3,86369120,114507956,1,1,28138836
13,3,86369120,115091726,1,1,28722606
13,4,86369120,95097956,1,1,8728836
13,4,86369120,96505952,1,1,10136832
13,4,86369120,107145829,1,1,20776709
13,4,86369120,110827574,1,1,24458454
13,4,86369120,111368316,1,1,24999196
13,5,86369120,88270860,1,1,1901740
13,5,86369120,95097956,1,1,8728836
13,6,86369120,115064542,1,1,28695422
13,3,87045827,115091809,1,1,28045982
13,2,87045914,95097956,1,1,8052042
13,3,88270860,114503897,1,1,26233037
13,4,88270860,115010254,1,1,26739394
13,3,92101213,96329587,1,1,4228374
13,3,92101213,115090662,1,1,22989449
13,3,93142312,95363617,1,1,2221305
13,6,93142312,103718308,1,1,10575996
13,6,93142312,108518444,1,1,15376132
13,8,93142312,103718308,1,1,10575996
13,3,94938785,103339365,1,1,8400580
13,3,94938785,110435953,1,1,15497168
13,3,94938785,111098226,1,1,16159441
13,3,94938785,111291044,1,1,16352259
13,4,94938785,108183631,1,1,13244846
13,4,94938785,115091816,1,1,20153031
13,4,95034540,95275576,1,1,241036
13,4,95097956,103400083,1,1,8302127
13,5,95118735,107145463,1,1,12026728
13,7,95118735,115070310,1,1,19951575
13,8,95118735,115070310,1,1,19951575
13,4,95118741,99127252,1,1,4008511
13,3,95243270,115064542,1,1,19821272
13,4,95364046,115090996,1,1,19726950
13,2,95858704,111917903,1,1,16059199
13,2,96410115,103705044,1,1,7294929
13,2,96511868,99447005,1,1,2935137
13,2,96511868,108183631,1,1,11671763
13,3,96511868,108183631,1,1,11671763
13,2,98629103,115064542,1,1,16435439
13,5,99127496,103385015,1,1,4257519
13,2,99448441,108183631,1,1,8735190
13,3,99550351,115064542,1,1,15514191
13,3,100515193,115064542,1,1,14549349
13,2,100518580,102368056,1,1,1849476
13,3,101747984,115064542,1,1,13316558
13,4,102106276,103705044,1,1,1598768
13,3,102698415,115064542,1,1,12366127
13,2,103292810,115064542,1,1,11771732
13,2,103301537,103449202,1,1,147665
13,3,103383417,115010254,1,1,11626837
13,5,103385299,107145463,1,1,3760164
13,3,106119446,115064542,1,1,8945096
13,8,106119446,110435914,1,1,4316468
13,8,106119446,110807496,1,1,4688050
13,8,107145829,109793720,1,1,2647891
13,8,107145829,110819586,1,1,3673757
13,3,108183631,109609951,1,1,1426320
13,3,108860827,109609951,1,1,749124
13,4,108861913,115091399,1,1,6229486
13,2,108863591,115091726,1,1,6228135
13,8,109282072,110835460,1,1,1553388
